ano,estado,familia,nota,falsificacoes
2002,rio grande do sul,cedulas em polimero,10,22
2002,rio grande do sul,cedulas 1a familia,10,14094
2002,rio grande do sul,cedulas 1a familia,20,1185
2002,rio grande do sul,cedulas 1a familia,50,15258
2002,rio grande do sul,cedulas 1a familia,100,213
2002,rondonia,cedulas 1a familia,5,18
2002,rondonia,cedulas em polimero,10,4
2002,rondonia,cedulas 1a familia,10,322
2002,rondonia,cedulas 1a familia,20,2
2002,rondonia,cedulas 1a familia,50,863
2002,rondonia,cedulas 1a familia,100,42
2002,roraima,cedulas 1a familia,5,14
2002,roraima,cedulas 1a familia,10,10
2002,roraima,cedulas 1a familia,50,13
2002,roraima,cedulas 1a familia,100,6
2002,santa catarina,cedulas 1a familia,1,1
2002,santa catarina,cedulas 1a familia,2,12
2002,santa catarina,cedulas 1a familia,5,276
2002,santa catarina,cedulas em polimero,10,10
2002,santa catarina,cedulas 1a familia,10,2310
2002,santa catarina,cedulas 1a familia,20,105
2002,santa catarina,cedulas 1a familia,50,5464
2002,santa catarina,cedulas 1a familia,100,40
2002,sao paulo,cedulas 1a familia,1,27
2002,sao paulo,cedulas 1a familia,2,98
2002,sao paulo,cedulas 1a familia,5,7779
2002,sao paulo,cedulas em polimero,10,338
2002,sao paulo,cedulas 1a familia,10,73519
2002,sao paulo,cedulas 1a familia,20,4015
2002,sao paulo,cedulas 1a familia,50,63426
2002,sao paulo,cedulas 1a familia,100,419
2002,sergipe,cedulas 1a familia,1,1
2002,sergipe,cedulas 1a familia,2,4
2002,sergipe,cedulas 1a familia,5,158
2002,sergipe,cedulas em polimero,10,5
2002,sergipe,cedulas 1a familia,10,842
2002,sergipe,cedulas 1a familia,20,44
2002,sergipe,cedulas 1a familia,50,816
2002,sergipe,cedulas 1a familia,100,2
2002,tocantins,cedulas 1a familia,2,1
2002,tocantins,cedulas 1a familia,5,86
2002,tocantins,cedulas 1a familia,10,404
2002,tocantins,cedulas 1a familia,20,109
2002,tocantins,cedulas 1a familia,50,995
2002,tocantins,cedulas 1a familia,100,9
2003,acre,cedulas 1a familia,5,2
2003,acre,cedulas em polimero,10,2
2003,acre,cedulas 1a familia,10,19
2003,acre,cedulas 1a familia,20,14
2003,acre,cedulas 1a familia,50,103
2003,acre,cedulas 1a familia,100,11
2003,alagoas,cedulas 1a familia,5,176
2003,alagoas,cedulas em polimero,10,1
2003,alagoas,cedulas 1a familia,10,297
2003,alagoas,cedulas 1a familia,20,722
2003,alagoas,cedulas 1a familia,50,823
2003,alagoas,cedulas 1a familia,100,13
2003,amapa,cedulas 1a familia,5,5
2003,amapa,cedulas 1a familia,10,66
2003,amapa,cedulas 1a familia,20,2
2003,amapa,cedulas 1a familia,50,130
2003,amapa,cedulas 1a familia,100,1
2003,amazonas,cedulas 1a familia,2,5
2003,amazonas,cedulas 1a familia,5,201
2003,amazonas,cedulas 1a familia,10,146
2003,amazonas,cedulas 1a familia,20,28
2003,amazonas,cedulas 1a familia,50,308
2003,amazonas,cedulas 1a familia,100,287
2003,bahia,cedulas 1a familia,1,1
2003,bahia,cedulas 1a familia,2,37
2003,bahia,cedulas 1a familia,5,5244
2003,bahia,cedulas em polimero,10,42
2003,bahia,cedulas 1a familia,10,8843
2003,bahia,cedulas 1a familia,20,1788
2003,bahia,cedulas 1a familia,50,9046
2003,bahia,cedulas 1a familia,100,41
2003,ceara,cedulas 1a familia,1,1
2003,ceara,cedulas 1a familia,2,10
2003,ceara,cedulas 1a familia,5,320
2003,ceara,cedulas em polimero,10,137
2003,ceara,cedulas 1a familia,10,3579
2003,ceara,cedulas 1a familia,20,872
2003,ceara,cedulas 1a familia,50,3225
2003,ceara,cedulas 1a familia,100,9
2003,distrito federal,cedulas 1a familia,1,2
2003,distrito federal,cedulas 1a familia,2,21
2003,distrito federal,cedulas 1a familia,5,4292
2003,distrito federal,cedulas em polimero,10,8
2003,distrito federal,cedulas 1a familia,10,1831
2003,distrito federal,cedulas 1a familia,20,1460
2003,distrito federal,cedulas 1a familia,50,5934
2003,distrito federal,cedulas 1a familia,100,39
2003,espirito santo,cedulas 1a familia,1,10
2003,espirito santo,cedulas 1a familia,2,7
2003,espirito santo,cedulas 1a familia,5,2225
2003,espirito santo,cedulas em polimero,10,4
2003,espirito santo,cedulas 1a familia,10,3355
2003,espirito santo,cedulas 1a familia,20,224
2003,espirito santo,cedulas 1a familia,50,6335
2003,espirito santo,cedulas 1a familia,100,5
2003,goias,cedulas 1a familia,1,18
2003,goias,cedulas 1a familia,2,19
2003,goias,cedulas 1a familia,5,8473
2003,goias,cedulas em polimero,10,15
2003,goias,cedulas 1a familia,10,1522
2003,goias,cedulas 1a familia,20,875
2003,goias,cedulas 1a familia,50,7951
2003,goias,cedulas 1a familia,100,79
2003,maranhao,cedulas 1a familia,2,3
2003,maranhao,cedulas 1a familia,5,442
2003,maranhao,cedulas em polimero,10,45
2003,maranhao,cedulas 1a familia,10,813
2003,maranhao,cedulas 1a familia,20,327
2003,maranhao,cedulas 1a familia,50,1096
2003,maranhao,cedulas 1a familia,100,55
2003,mato grosso,cedulas 1a familia,5,712
2003,mato grosso,cedulas em polimero,10,6
2003,mato grosso,cedulas 1a familia,10,530
2003,mato grosso,cedulas 1a familia,20,195
2003,mato grosso,cedulas 1a familia,50,1543
2003,mato grosso,cedulas 1a familia,100,44
2003,mato grosso do sul,cedulas 1a familia,1,2
2003,mato grosso do sul,cedulas 1a familia,2,1
2003,mato grosso do sul,cedulas 1a familia,5,79
2003,mato grosso do sul,cedulas em polimero,10,11
2003,mato grosso do sul,cedulas 1a familia,10,1768
2003,mato grosso do sul,cedulas 1a familia,20,78
2003,mato grosso do sul,cedulas 1a familia,50,5617
2003,mato grosso do sul,cedulas 1a familia,100,37
2003,minas gerais,cedulas 1a familia,1,25
2003,minas gerais,cedulas 1a familia,2,83
2003,minas gerais,cedulas 1a familia,5,11506
2003,minas gerais,cedulas em polimero,10,57
2003,minas gerais,cedulas 1a familia,10,12973
2003,minas gerais,cedulas 1a familia,20,6885
2003,minas gerais,cedulas 1a familia,50,33820
2003,minas gerais,cedulas 1a familia,100,210
2003,nao informado,cedulas 1a familia,5,3
2003,nao informado,cedulas 1a familia,20,1
2003,nao informado,cedulas 1a familia,50,1
2003,para,cedulas 1a familia,1,1
2003,para,cedulas 1a familia,2,15
2003,para,cedulas 1a familia,5,1158
2003,para,cedulas em polimero,10,6
2003,para,cedulas 1a familia,10,1487
2003,para,cedulas 1a familia,20,481
2003,para,cedulas 1a familia,50,1864
2003,para,cedulas 1a familia,100,145
2003,paraiba,cedulas 1a familia,2,9
2003,paraiba,cedulas 1a familia,5,289
2003,paraiba,cedulas em polimero,10,2
2003,paraiba,cedulas 1a familia,10,934
2003,paraiba,cedulas 1a familia,20,304
2003,paraiba,cedulas 1a familia,50,1164
2003,paraiba,cedulas 1a familia,100,23
2003,parana,cedulas 1a familia,1,7
2003,parana,cedulas 1a familia,2,47
2003,parana,cedulas 1a familia,5,1918
2003,parana,cedulas em polimero,10,1159
2003,parana,cedulas 1a familia,10,9645
2003,parana,cedulas 1a familia,20,3273
2003,parana,cedulas 1a familia,50,26426
2003,parana,cedulas 1a familia,100,123
2003,pernambuco,cedulas 1a familia,1,107
2003,pernambuco,cedulas 1a familia,2,132
2003,pernambuco,cedulas 1a familia,5,4152
2003,pernambuco,cedulas em polimero,10,23
2003,pernambuco,cedulas 1a familia,10,4610
2003,pernambuco,cedulas 1a familia,20,2556
2003,pernambuco,cedulas 1a familia,50,8031
2003,pernambuco,cedulas 1a familia,100,69
2003,piaui,cedulas 1a familia,2,2
2003,piaui,cedulas 1a familia,5,419
2003,piaui,cedulas em polimero,10,144
2003,piaui,cedulas 1a familia,10,463
2003,piaui,cedulas 1a familia,20,300
2003,piaui,cedulas 1a familia,50,1188
2003,piaui,cedulas 1a familia,100,12
2003,rio de janeiro,cedulas 1a familia,1,11
2003,rio de janeiro,cedulas 1a familia,2,81
2003,rio de janeiro,cedulas 1a familia,5,2978
2003,rio de janeiro,cedulas em polimero,10,141
2003,rio de janeiro,cedulas 1a familia,10,19295
2003,rio de janeiro,cedulas 1a familia,20,5954
2003,rio de janeiro,cedulas 1a familia,50,48545
2003,rio de janeiro,cedulas 1a familia,100,160
2003,rio grande do norte,cedulas 1a familia,5,967
2003,rio grande do norte,cedulas em polimero,10,6
2003,rio grande do norte,cedulas 1a familia,10,2258
2003,rio grande do norte,cedulas 1a familia,20,317
2003,rio grande do norte,cedulas 1a familia,50,726
2003,rio grande do norte,cedulas 1a familia,100,129
2003,rio grande do sul,cedulas 1a familia,1,27
2003,rio grande do sul,cedulas 1a familia,2,362
2003,rio grande do sul,cedulas 1a familia,5,2837
2003,rio grande do sul,cedulas em polimero,10,29
2003,rio grande do sul,cedulas 1a familia,10,8643
2003,rio grande do sul,cedulas 1a familia,20,1134
2003,rio grande do sul,cedulas 1a familia,50,15750
2003,rio grande do sul,cedulas 1a familia,100,95
2003,rondonia,cedulas 1a familia,5,60
2003,rondonia,cedulas em polimero,10,19
2003,rondonia,cedulas 1a familia,10,430
2003,rondonia,cedulas 1a familia,20,120
2003,rondonia,cedulas 1a familia,50,949
2003,rondonia,cedulas 1a familia,100,75
2003,roraima,cedulas 1a familia,10,7
2003,roraima,cedulas 1a familia,20,2
2003,roraima,cedulas 1a familia,50,147
2003,roraima,cedulas 1a familia,100,5
2003,santa catarina,cedulas 1a familia,1,1
2003,santa catarina,cedulas 1a familia,2,11
2003,santa catarina,cedulas 1a familia,5,438
2003,santa catarina,cedulas em polimero,10,24
2003,santa catarina,cedulas 1a familia,10,3236
2003,santa catarina,cedulas 1a familia,20,1207
2003,santa catarina,cedulas 1a familia,50,11373
2003,santa catarina,cedulas 1a familia,100,49
2003,sao paulo,cedulas 1a familia,1,41
2003,sao paulo,cedulas 1a familia,2,70
2003,sao paulo,cedulas 1a familia,5,8890
2003,sao paulo,cedulas em polimero,10,974
2003,sao paulo,cedulas 1a familia,10,46284
2003,sao paulo,cedulas 1a familia,20,22140
2003,sao paulo,cedulas 1a familia,50,103334
2003,sao paulo,cedulas 1a familia,100,1017
2003,sergipe,cedulas 1a familia,2,62
2003,sergipe,cedulas 1a familia,5,966
2003,sergipe,cedulas em polimero,10,2
2003,sergipe,cedulas 1a familia,10,599
2003,sergipe,cedulas 1a familia,20,229
2003,sergipe,cedulas 1a familia,50,1056
2003,sergipe,cedulas 1a familia,100,3
2003,tocantins,cedulas 1a familia,2,1
2003,tocantins,cedulas 1a familia,5,677
2003,tocantins,cedulas 1a familia,10,92
2003,tocantins,cedulas 1a familia,20,109
2003,tocantins,cedulas 1a familia,50,822
2003,tocantins,cedulas 1a familia,100,4
2004,acre,cedulas 1a familia,5,1
2004,acre,cedulas 1a familia,10,53
2004,acre,cedulas 1a familia,20,6
2004,acre,cedulas 1a familia,50,66
2004,acre,cedulas 1a familia,100,14
2004,alagoas,cedulas 1a familia,2,3
2004,alagoas,cedulas 1a familia,5,71
2004,alagoas,cedulas 1a familia,10,219
2004,alagoas,cedulas 1a familia,20,693
2004,alagoas,cedulas 1a familia,50,1647
2004,alagoas,cedulas 1a familia,100,6
2004,amapa,cedulas 1a familia,5,6
2004,amapa,cedulas em polimero,10,1
2004,amapa,cedulas 1a familia,10,35
2004,amapa,cedulas 1a familia,20,62
2004,amapa,cedulas 1a familia,50,69
2004,amapa,cedulas 1a familia,100,1
2004,amazonas,cedulas 1a familia,2,5
2004,amazonas,cedulas 1a familia,5,34
2004,amazonas,cedulas em polimero,10,160
2004,amazonas,cedulas 1a familia,10,374
2004,amazonas,cedulas 1a familia,20,27
2004,amazonas,cedulas 1a familia,50,284
2004,amazonas,cedulas 1a familia,100,105
2004,bahia,cedulas 1a familia,1,5
2004,bahia,cedulas 1a familia,2,10
2004,bahia,cedulas 1a familia,5,1467
2004,bahia,cedulas em polimero,10,92
2004,bahia,cedulas 1a familia,10,2842
2004,bahia,cedulas 1a familia,20,2683
2004,bahia,cedulas 1a familia,50,6060
2004,bahia,cedulas 1a familia,100,20
2004,ceara,cedulas 1a familia,1,1
2004,ceara,cedulas 1a familia,2,4
2004,ceara,cedulas 1a familia,5,123
2004,ceara,cedulas em polimero,10,134
2004,ceara,cedulas 1a familia,10,3020
2004,ceara,cedulas 1a familia,20,906
2004,ceara,cedulas 1a familia,50,4183
2004,ceara,cedulas 1a familia,100,12
2004,distrito federal,cedulas 1a familia,1,2
2004,distrito federal,cedulas 1a familia,2,16
2004,distrito federal,cedulas 1a familia,5,2823
2004,distrito federal,cedulas em polimero,10,241
2004,distrito federal,cedulas 1a familia,10,5865
2004,distrito federal,cedulas 1a familia,20,1781
2004,distrito federal,cedulas 1a familia,50,9529
2004,distrito federal,cedulas 1a familia,100,40
2004,espirito santo,cedulas 1a familia,1,6
2004,espirito santo,cedulas 1a familia,2,6
2004,espirito santo,cedulas 1a familia,5,1108
2004,espirito santo,cedulas em polimero,10,2
2004,espirito santo,cedulas 1a familia,10,647
2004,espirito santo,cedulas 1a familia,20,459
2004,espirito santo,cedulas 1a familia,50,1762
2004,espirito santo,cedulas 1a familia,100,6
2004,goias,cedulas 1a familia,1,6
2004,goias,cedulas 1a familia,2,40
2004,goias,cedulas 1a familia,5,2412
2004,goias,cedulas em polimero,10,101
2004,goias,cedulas 1a familia,10,3295
2004,goias,cedulas 1a familia,20,2011
2004,goias,cedulas 1a familia,50,13750
2004,goias,cedulas 1a familia,100,73
2004,maranhao,cedulas 1a familia,1,1
2004,maranhao,cedulas 1a familia,2,3
2004,maranhao,cedulas 1a familia,5,473
2004,maranhao,cedulas em polimero,10,31
2004,maranhao,cedulas 1a familia,10,357
2004,maranhao,cedulas 1a familia,20,280
2004,maranhao,cedulas 1a familia,50,2172
2004,maranhao,cedulas 1a familia,100,4
2004,mato grosso,cedulas 1a familia,1,1
2004,mato grosso,cedulas 1a familia,2,2
2004,mato grosso,cedulas 1a familia,5,284
2004,mato grosso,cedulas em polimero,10,9
2004,mato grosso,cedulas 1a familia,10,406
2004,mato grosso,cedulas 1a familia,20,123
2004,mato grosso,cedulas 1a familia,50,2535
2004,mato grosso,cedulas 1a familia,100,28
2004,mato grosso do sul,cedulas 1a familia,1,1
2004,mato grosso do sul,cedulas 1a familia,2,1
2004,mato grosso do sul,cedulas 1a familia,5,177
2004,mato grosso do sul,cedulas em polimero,10,21
2004,mato grosso do sul,cedulas 1a familia,10,621
2004,mato grosso do sul,cedulas 1a familia,20,97
2004,mato grosso do sul,cedulas 1a familia,50,3351
2004,mato grosso do sul,cedulas 1a familia,100,10
2004,minas gerais,cedulas 1a familia,1,30
2004,minas gerais,cedulas 1a familia,2,64
2004,minas gerais,cedulas 1a familia,5,4945
2004,minas gerais,cedulas em polimero,10,79
2004,minas gerais,cedulas 1a familia,10,10190
2004,minas gerais,cedulas 1a familia,20,13696
2004,minas gerais,cedulas 1a familia,50,29344
2004,minas gerais,cedulas 1a familia,100,139
2004,nao informado,cedulas 1a familia,5,2
2004,nao informado,cedulas em polimero,10,1
2004,nao informado,cedulas 1a familia,10,12
2004,nao informado,cedulas 1a familia,20,7
2004,nao informado,cedulas 1a familia,50,24
2004,para,cedulas 1a familia,2,3
2004,para,cedulas 1a familia,5,287
2004,para,cedulas em polimero,10,29
2004,para,cedulas 1a familia,10,2774
2004,para,cedulas 1a familia,20,332
2004,para,cedulas 1a familia,50,3799
2004,para,cedulas 1a familia,100,25
2004,paraiba,cedulas 1a familia,1,2
2004,paraiba,cedulas 1a familia,2,2
2004,paraiba,cedulas 1a familia,5,115
2004,paraiba,cedulas em polimero,10,8
2004,paraiba,cedulas 1a familia,10,378
2004,paraiba,cedulas 1a familia,20,519
2004,paraiba,cedulas 1a familia,50,2290
2004,paraiba,cedulas 1a familia,100,16
2004,parana,cedulas 1a familia,1,14
2004,parana,cedulas 1a familia,2,32
2004,parana,cedulas 1a familia,5,837
2004,parana,cedulas em polimero,10,4644
2004,parana,cedulas 1a familia,10,5283
2004,parana,cedulas 1a familia,20,1357
2004,parana,cedulas 1a familia,50,25531
2004,parana,cedulas 1a familia,100,54
2004,pernambuco,cedulas 1a familia,1,11
2004,pernambuco,cedulas 1a familia,2,286
2004,pernambuco,cedulas 1a familia,5,1326
2004,pernambuco,cedulas em polimero,10,99
2004,pernambuco,cedulas 1a familia,10,3219
2004,pernambuco,cedulas 1a familia,20,3780
2004,pernambuco,cedulas 1a familia,50,9916
2004,pernambuco,cedulas 1a familia,100,38
2004,piaui,cedulas 1a familia,2,8
2004,piaui,cedulas 1a familia,5,332
2004,piaui,cedulas em polimero,10,115
2004,piaui,cedulas 1a familia,10,443
2004,piaui,cedulas 1a familia,20,394
2004,piaui,cedulas 1a familia,50,2072
2004,piaui,cedulas 1a familia,100,7
2004,rio de janeiro,cedulas 1a familia,1,7
2004,rio de janeiro,cedulas 1a familia,2,34
2004,rio de janeiro,cedulas 1a familia,5,2168
2004,rio de janeiro,cedulas em polimero,10,103
2004,rio de janeiro,cedulas 1a familia,10,30719
2004,rio de janeiro,cedulas 1a familia,20,15910
2004,rio de janeiro,cedulas 1a familia,50,29015
2004,rio de janeiro,cedulas 1a familia,100,628
2004,rio grande do norte,cedulas 1a familia,2,4
2004,rio grande do norte,cedulas 1a familia,5,352
2004,rio grande do norte,cedulas em polimero,10,213
2004,rio grande do norte,cedulas 1a familia,10,262
2004,rio grande do norte,cedulas 1a familia,20,254
2004,rio grande do norte,cedulas 1a familia,50,1264
2004,rio grande do norte,cedulas 1a familia,100,31
2004,rio grande do sul,cedulas 1a familia,1,20
2004,rio grande do sul,cedulas 1a familia,2,384
2004,rio grande do sul,cedulas 1a familia,5,5122
2004,rio grande do sul,cedulas em polimero,10,260
2004,rio grande do sul,cedulas 1a familia,10,7666
2004,rio grande do sul,cedulas 1a familia,20,2872
2004,rio grande do sul,cedulas 1a familia,50,18035
2004,rio grande do sul,cedulas 1a familia,100,197
2004,rondonia,cedulas 1a familia,1,4
2004,rondonia,cedulas 1a familia,5,33
2004,rondonia,cedulas em polimero,10,3
2004,rondonia,cedulas 1a familia,10,134
2004,rondonia,cedulas 1a familia,20,55
2004,rondonia,cedulas 1a familia,50,892
2004,rondonia,cedulas 1a familia,100,172
2004,roraima,cedulas 1a familia,5,2
2004,roraima,cedulas em polimero,10,1
2004,roraima,cedulas 1a familia,10,11
2004,roraima,cedulas 1a familia,50,120
2004,roraima,cedulas 1a familia,100,4
2004,santa catarina,cedulas 1a familia,1,3
2004,santa catarina,cedulas 1a familia,2,17
2004,santa catarina,cedulas 1a familia,5,279
2004,santa catarina,cedulas em polimero,10,585
2004,santa catarina,cedulas 1a familia,10,1070
2004,santa catarina,cedulas 1a familia,20,847
2004,santa catarina,cedulas 1a familia,50,8675
2004,santa catarina,cedulas 1a familia,100,23
2004,sao paulo,cedulas 1a familia,1,56
2004,sao paulo,cedulas 1a familia,2,126
2004,sao paulo,cedulas 1a familia,5,3628
2004,sao paulo,cedulas em polimero,10,1439
2004,sao paulo,cedulas 1a familia,10,25234
2004,sao paulo,cedulas 1a familia,20,21904
2004,sao paulo,cedulas 1a familia,50,101846
2004,sao paulo,cedulas 1a familia,100,546
2004,sergipe,cedulas 1a familia,1,2
2004,sergipe,cedulas 1a familia,2,9
2004,sergipe,cedulas 1a familia,5,917
2004,sergipe,cedulas em polimero,10,2
2004,sergipe,cedulas 1a familia,10,206
2004,sergipe,cedulas 1a familia,20,345
2004,sergipe,cedulas 1a familia,50,1722
2004,tocantins,cedulas 1a familia,2,2
2004,tocantins,cedulas 1a familia,5,190
2004,tocantins,cedulas 1a familia,10,394
2004,tocantins,cedulas 1a familia,20,75
2004,tocantins,cedulas 1a familia,50,773
2004,tocantins,cedulas 1a familia,100,6
2005,acre,cedulas 1a familia,5,1
